"Tract","pop_non_hispanic_black","vehicle_none","family_type_single","family_type_female_householder","over_25_less_than_hs_graduate","below_poverty_line","public_assistance","over_16_unemployed","housing_rental","males_occ_professional","males_occ_management","fem_occ_professional","fem_occ_management","num_occupants_crowded","phone_service"
"37033930400",777,64,191,151,371,0,10,103,407,12,0,10,0,91261,3653763
"37033930500",901,11,173,109,705,23,6,192,657,8,0,0,0,91261,3653763
"37033930600",1029,154,397,205,720,26,54,182,996,21,0,20,0,91261,3653763
"37111970100",7,133,238,163,562,0,87,199,1276,9,0,13,0,91261,3653763
"37111970200",137,30,288,194,588,0,16,226,1022,0,0,15,0,91261,3653763
"37111970300",305,92,383,259,692,111,32,200,755,15,0,46,0,91261,3653763
"37111970400",67,140,344,217,459,164,62,334,1823,19,0,5,0,91261,3653763
"37111970500",406,245,381,275,435,0,34,126,1740,8,0,19,0,91261,3653763
"37111970600",109,44,155,110,436,242,22,129,893,25,0,0,0,91261,3653763
"37111970700",133,139,364,279,689,162,16,432,1494,28,0,10,0,91261,3653763
"37111970800",40,55,219,139,615,0,36,223,540,19,0,0,0,91261,3653763
"37111970901",444,41,513,422,983,0,40,312,1748,75,0,35,0,91261,3653763
"37111970902",45,169,158,146,525,0,52,342,1414,0,0,0,0,91261,3653763
"37063000101",1283,207,336,297,508,323,0,171,1297,50,0,42,0,91261,3653763
"37063000102",1479,143,347,185,861,76,41,301,2655,144,0,46,0,91261,3653763
"37063000200",1203,161,278,175,422,60,0,188,1596,70,0,16,0,91261,3653763
"37063000301",834,155,196,149,438,41,24,79,1724,38,0,54,0,91261,3653763
"37063000302",510,198,252,147,335,6,6,135,2068,82,0,82,0,91261,3653763
"37063000401",35,31,103,87,68,5,0,61,659,186,0,69,0,91261,3653763
"37063000402",120,57,11,4,40,10,9,98,1381,84,0,57,0,91261,3653763
"37063000500",1592,467,243,231,385,0,27,172,2097,26,0,43,0,91261,3653763
"37063000600",1917,127,552,444,695,50,103,222,3207,80,0,47,0,91261,3653763
"37063000700",1157,351,255,176,378,0,16,133,1587,118,0,87,0,91261,3653763
"37063000900",1311,241,198,163,367,79,24,136,1523,0,0,16,0,91261,3653763
"37063001001",2909,409,493,399,751,67,110,293,3016,0,0,0,0,91261,3653763
"37063001002",2990,591,1103,815,1030,454,84,412,4296,0,0,0,0,91261,3653763
"37063001100",1949,563,362,318,705,78,46,310,2132,5,0,7,0,91261,3653763
"37063001301",873,167,133,109,153,0,17,104,812,11,0,0,0,91261,3653763
"37063001303",2493,130,172,156,153,0,36,96,738,19,0,0,0,91261,3653763
"37063001304",2389,300,428,337,331,33,22,128,1841,3,0,0,0,91261,3653763
"37063001400",2279,504,501,476,407,0,62,173,2220,0,0,0,0,91261,3653763
"37063001501",497,4,20,0,9,4,0,46,68,0,0,0,0,91261,3653763
"37063001502",2365,685,714,466,986,145,63,469,6065,7,0,79,0,91261,3653763
"37063001503",429,0,0,0,0,0,0,23,0,0,0,0,0,91261,3653763
"37063001601",2256,61,432,351,540,0,0,366,1234,85,0,105,12,91261,3653763
"37063001603",1294,45,393,241,351,0,0,132,378,105,0,98,0,91261,3653763
"37063001604",944,49,281,220,157,0,23,240,406,224,14,52,0,91261,3653763
"37063001705",1342,95,319,266,417,0,9,239,2150,113,0,147,0,91261,3653763
"37063001706",1641,174,284,113,232,232,0,215,2571,77,0,0,0,91261,3653763
"37063001707",310,90,489,334,503,294,0,106,1940,164,0,84,0,91261,3653763
"37063001708",3717,227,584,536,426,0,16,148,1753,34,0,77,0,91261,3653763
"37063001709",4630,645,1039,838,612,0,61,549,4544,18,0,33,0,91261,3653763
"37063001710",1779,117,487,321,407,56,33,193,2279,7,0,40,0,91261,3653763
"37063001711",1920,207,765,623,674,181,27,172,3795,0,0,33,0,91261,3653763
"37063001801",4143,78,540,456,659,18,0,357,1250,109,0,43,0,91261,3653763
"37063001802",4142,95,731,506,1134,461,44,475,2495,37,0,25,0,91261,3653763
"37063001806",2699,0,440,415,426,0,21,185,758,74,0,39,0,91261,3653763
"37063001807",5142,114,916,704,805,89,49,539,2324,169,0,225,0,91261,3653763
"37063001808",1984,16,343,307,293,7,0,219,468,205,0,244,0,91261,3653763
"37063001809",2031,130,598,569,611,0,30,222,3126,190,0,137,0,91261,3653763
"37063001900",114,22,70,50,134,0,5,101,246,92,0,73,0,91261,3653763
"37063002007",1376,77,244,135,166,138,37,66,798,71,0,152,0,91261,3653763
"37063002008",132,0,87,58,71,0,0,72,281,172,0,57,0,91261,3653763
"37063002009",3692,219,513,393,599,152,160,219,1692,0,0,24,0,91261,3653763
"37063002013",1107,25,271,183,355,113,27,253,1188,146,0,106,0,91261,3653763
"37063002015",1594,367,479,284,564,0,47,208,4062,87,0,94,0,91261,3653763
"37063002016",2023,251,674,440,987,0,12,149,5444,39,0,22,0,91261,3653763
"37063002017",603,200,280,184,89,0,14,106,2190,232,0,88,0,91261,3653763
"37063002018",1359,162,315,245,165,0,0,236,2975,194,0,177,0,91261,3653763
"37063002019",253,87,239,207,100,0,16,130,1840,237,0,20,0,91261,3653763
"37063002020",1391,0,63,45,97,2,0,104,198,485,0,236,0,91261,3653763
"37063002021",1251,233,309,288,222,22,10,239,3018,232,0,114,0,91261,3653763
"37063002022",1473,151,399,384,174,0,0,316,2671,222,0,238,0,91261,3653763
"37063002023",597,0,78,78,87,0,0,64,1258,211,0,111,0,91261,3653763
"37063002024",1264,49,158,131,38,0,0,161,1370,317,0,232,0,91261,3653763
"37063002025",2659,95,448,423,331,29,99,245,1094,202,0,196,0,91261,3653763
"37063002026",4185,318,719,594,304,0,35,257,3319,24,0,151,0,91261,3653763
"37063002027",3407,56,699,559,509,82,101,348,4788,370,0,148,0,91261,3653763
"37063002028",2473,29,370,259,111,0,55,548,3577,573,0,288,0,91261,3653763
"37063002100",2436,14,185,143,756,0,0,180,442,278,0,147,0,91261,3653763
"37063002200",359,79,127,77,145,0,13,67,1279,123,0,67,0,91261,3653763
"37063002300",846,79,108,108,377,6,15,56,914,0,0,0,0,91261,3653763
"37063980100",0,0,0,0,0,0,0,25,0,0,0,0,0,91261,3653763
"37077970101",2243,178,371,322,803,0,72,207,939,23,0,13,0,91261,3653763
"37077970102",1409,26,406,195,499,37,44,146,1084,0,0,13,0,91261,3653763
"37077970200",1726,69,478,320,710,1,8,264,1266,19,0,49,0,91261,3653763
"37077970300",1084,102,322,257,615,4,26,275,1695,38,0,3,0,91261,3653763
"37077970400",2560,257,423,363,623,0,39,310,2236,29,0,0,0,91261,3653763
"37077970500",1977,75,401,317,633,403,11,139,1252,14,0,45,0,91261,3653763
"37077970601",606,81,257,235,455,6,145,294,587,83,0,27,0,91261,3653763
"37077970602",1019,43,236,192,668,0,42,308,1389,114,0,25,0,91261,3653763
"37077970603",1519,142,339,276,364,0,46,408,1134,67,0,129,0,91261,3653763
"37077970701",924,26,363,201,455,2,28,136,525,65,0,79,0,91261,3653763
"37077970702",823,51,219,167,629,59,4,42,630,0,0,10,0,91261,3653763
"37077970703",1387,40,214,171,488,0,11,114,855,6,0,49,0,91261,3653763
"37077970704",600,0,0,0,187,0,0,0,0,0,0,0,0,91261,3653763
"37047930100",1660,97,410,338,510,111,22,338,831,0,0,0,0,91261,3653763
"37047930200",607,46,127,82,308,79,8,30,328,0,0,0,0,91261,3653763
"37047930300",323,30,162,108,225,13,3,28,500,13,0,12,0,91261,3653763
"37047930400",1692,113,291,227,478,76,89,257,1416,0,0,9,0,91261,3653763
"37047930500",1303,110,368,267,378,1,20,332,837,0,0,0,0,91261,3653763
"37047930600",980,153,365,250,517,6,17,124,1213,9,0,0,0,91261,3653763
"37047930700",2095,127,539,374,739,34,14,236,1646,0,0,5,0,91261,3653763
"37047930800",956,60,271,185,452,14,8,162,962,29,0,28,0,91261,3653763
"37047930900",2307,344,564,507,659,0,49,354,3016,0,0,8,0,91261,3653763
"37047931000",1382,140,453,289,877,430,54,195,835,14,0,5,0,91261,3653763
"37047931100",375,87,297,229,516,0,21,68,1271,0,0,0,0,91261,3653763
"37047931200",3276,517,779,607,1600,0,104,243,3126,15,0,30,0,91261,3653763
"37047931300",427,54,177,137,732,1,0,111,847,8,0,15,0,91261,3653763
"37073970100",1293,51,267,212,587,10,46,197,946,20,0,66,0,91261,3653763
"37073970200",1385,73,274,244,525,0,25,283,852,23,0,12,0,91261,3653763
"37073970300",1295,36,275,222,326,0,58,235,573,18,0,23,0,91261,3653763
"37115010100",7,92,186,165,464,2,13,158,736,0,0,0,0,91261,3653763
"37115010200",1,77,104,84,578,58,5,116,556,0,0,12,0,91261,3653763
"37115010400",0,70,135,85,174,8,19,56,311,17,0,8,0,91261,3653763
"37115010500",52,51,337,173,823,0,34,120,1543,60,0,7,0,91261,3653763
"37115010600",249,101,231,174,456,0,20,261,1143,36,0,27,0,91261,3653763
"37115010700",5,29,205,164,401,0,11,156,873,50,0,0,0,91261,3653763
"37019020101",961,55,338,248,401,0,11,255,809,0,0,11,0,91261,3653763
"37019020102",228,6,361,184,268,0,56,268,479,27,0,0,0,91261,3653763
"37019020103",827,144,536,333,642,0,22,449,1995,109,0,39,0,91261,3653763
"37019020104",1015,141,546,462,962,225,30,317,1997,10,0,87,0,91261,3653763
"37019020201",651,33,290,235,116,0,20,151,971,41,0,26,0,91261,3653763
"37019020202",718,0,274,210,392,0,0,417,1344,119,0,15,0,91261,3653763
"37019020203",229,34,170,95,183,0,0,143,485,0,0,35,0,91261,3653763
"37019020204",303,106,436,223,482,0,1,380,1077,17,55,45,0,91261,3653763
"37019020303",329,46,198,149,231,0,34,146,395,15,0,0,0,91261,3653763
"37019020304",33,42,67,23,278,0,0,116,863,18,0,21,0,91261,3653763
"37019020305",393,101,283,261,71,8,10,143,901,7,0,35,0,91261,3653763
"37019020306",19,199,115,99,274,0,6,0,932,7,0,10,0,91261,3653763
"37019020307",0,26,2,2,0,0,0,4,0,5,0,2,0,91261,3653763
"37019020308",0,11,111,88,79,0,29,97,619,32,0,0,0,91261,3653763
"37019020309",78,46,163,109,252,0,7,135,1077,0,0,6,0,91261,3653763
"37019020310",0,28,86,86,114,0,22,141,695,7,0,0,0,91261,3653763
"37019020402",27,45,197,158,328,20,17,99,934,31,0,8,0,91261,3653763
"37019020403",311,95,442,334,794,227,17,229,1424,29,0,0,0,91261,3653763
"37019020404",376,107,119,116,541,0,70,223,1372,36,0,75,0,91261,3653763
"37019020405",293,125,237,218,480,0,18,192,850,20,0,2,0,91261,3653763
"37019020504",127,89,0,0,52,0,0,64,90,0,0,0,0,91261,3653763
"37019020505",1281,64,323,223,580,12,7,323,1636,41,0,0,0,91261,3653763
"37019020506",531,62,407,400,567,0,73,385,741,0,0,31,0,91261,3653763
"37019020507",314,54,235,140,495,0,19,198,716,6,0,40,0,91261,3653763
"37019020508",22,10,54,42,238,0,54,91,456,0,0,7,0,91261,3653763
"37019020509",126,64,236,176,375,0,18,488,861,45,0,19,0,91261,3653763
"37019020510",0,46,93,71,560,17,35,97,701,13,0,23,0,91261,3653763
"37019020511",0,76,106,50,156,96,17,71,444,0,0,14,0,91261,3653763
"37019020512",0,3,6,6,18,0,0,37,105,37,0,25,3,91261,3653763
"37019020601",695,242,342,249,727,18,55,357,1820,24,0,35,0,91261,3653763
"37019020602",1061,70,372,207,751,0,73,450,1153,44,0,97,0,91261,3653763
"37019020603",1025,108,202,159,258,0,5,207,1037,6,0,0,0,91261,3653763
"37019990100",0,0,0,0,0,0,0,0,0,0,0,0,0,91261,3653763
"37153970100",1459,92,216,131,661,0,19,205,640,0,0,53,0,91261,3653763
"37153970200",1625,151,473,357,598,79,114,264,1513,42,0,46,0,91261,3653763
"37153970300",1005,131,415,335,426,0,99,211,906,0,0,0,0,91261,3653763
"37153970400",911,52,197,139,339,24,31,177,654,0,0,36,0,91261,3653763
"37153970500",1112,131,249,239,291,0,32,276,1178,43,0,4,0,91261,3653763
"37153970600",1542,254,553,436,648,0,94,297,2347,0,0,52,0,91261,3653763
"37153970700",475,166,265,231,557,358,32,277,1855,0,0,0,0,91261,3653763
"37153970800",1299,212,408,354,694,26,39,422,1838,28,0,0,0,91261,3653763
"37153970900",569,35,411,323,627,0,29,312,1596,35,0,0,0,91261,3653763
"37153971000",2145,395,545,421,466,5,72,262,1727,0,0,36,0,91261,3653763
"37153971100",1775,95,387,268,657,0,0,369,1015,9,0,0,0,91261,3653763
"37179020100",148,72,272,153,420,0,55,231,1700,113,0,75,0,91261,3653763
"37179020202",215,77,285,103,341,0,28,191,1392,14,0,74,0,91261,3653763
"37179020203",68,15,183,96,323,0,23,66,251,19,0,44,0,91261,3653763
"37179020204",48,21,104,83,256,0,6,42,951,10,0,10,0,91261,3653763
"37179020305",397,0,140,111,173,0,4,200,226,82,0,37,0,91261,3653763
"37179020306",1128,15,688,437,622,94,19,675,1389,42,0,3,0,91261,3653763
"37179020307",716,27,346,185,385,0,0,392,420,106,0,26,0,91261,3653763
"37179020308",462,20,334,270,564,15,123,420,1167,11,0,74,0,91261,3653763
"37179020309",91,28,139,135,52,0,3,103,292,62,11,33,0,91261,3653763
"37179020310",778,17,271,223,167,0,13,152,904,30,0,94,0,91261,3653763
"37179020311",311,7,305,178,398,21,17,225,863,76,6,49,0,91261,3653763
"37179020312",969,14,177,111,262,50,0,287,1733,73,0,0,0,91261,3653763
"37179020313",135,22,104,65,165,0,35,47,618,9,0,19,0,91261,3653763
"37179020314",268,16,392,303,295,18,9,220,1160,40,13,53,15,91261,3653763
"37179020315",397,37,116,98,166,0,0,237,302,78,0,57,0,91261,3653763
"37179020316",425,32,182,160,176,0,3,226,276,70,0,24,0,91261,3653763
"37179020317",1427,13,300,217,163,0,8,233,951,136,6,30,0,91261,3653763
"37179020401",704,94,524,286,522,1,15,341,1287,18,17,12,0,91261,3653763
"37179020403",660,75,318,162,642,0,75,241,957,53,0,9,0,91261,3653763
"37179020404",1449,340,829,623,1003,441,168,411,4621,0,0,0,0,91261,3653763
"37179020501",1337,75,461,305,783,244,40,260,1612,26,0,10,0,91261,3653763
"37179020502",777,11,376,269,264,10,44,153,790,11,0,25,0,91261,3653763
"37179020601",1336,104,384,253,1048,0,39,307,2031,10,0,34,0,91261,3653763
"37179020602",1154,207,512,359,1101,244,30,369,2726,0,0,24,0,91261,3653763
"37179020701",1689,24,359,261,530,389,42,400,1763,11,0,23,0,91261,3653763
"37179020702",1086,131,238,159,720,0,63,221,1100,23,0,12,0,91261,3653763
"37179020800",1661,104,356,305,727,4,53,342,1493,28,0,12,0,91261,3653763
"37179020901",517,95,296,150,562,0,30,131,578,8,0,21,0,91261,3653763
"37179020902",415,23,276,207,512,0,26,380,935,0,0,16,9,91261,3653763
"37179021004",208,45,93,79,152,0,5,106,560,40,0,7,0,91261,3653763
"37179021005",470,26,247,139,397,0,8,151,768,38,0,64,0,91261,3653763
"37179021006",117,19,57,57,45,0,0,136,494,117,10,48,0,91261,3653763
"37179021007",328,12,90,76,47,0,22,181,347,124,0,30,0,91261,3653763
"37179021008",597,0,194,143,25,0,24,232,419,92,0,164,0,91261,3653763
"37179021009",123,0,25,6,38,0,25,97,95,67,15,23,0,91261,3653763
"37179021010",160,24,187,40,66,0,0,335,73,386,57,88,0,91261,3653763
"37179021011",298,11,112,72,134,0,21,150,304,295,0,133,0,91261,3653763
"37179021012",16,40,101,35,149,234,0,182,201,44,0,51,0,91261,3653763
"37179021013",641,0,151,140,177,0,24,301,508,99,10,20,0,91261,3653763
"37179021014",369,47,175,142,149,0,11,179,846,64,0,21,0,91261,3653763
"37179021015",195,6,211,131,79,0,18,231,714,101,0,49,0,91261,3653763
"37057060101",1009,17,419,346,244,0,0,190,1992,27,0,31,0,91261,3653763
"37057060102",119,33,355,323,521,0,33,272,1055,119,0,17,12,91261,3653763
"37057060201",367,24,324,183,554,0,23,170,244,42,0,18,0,91261,3653763
"37057060202",20,11,196,125,365,0,0,145,444,74,0,13,0,91261,3653763
"37057060203",49,53,331,230,577,0,50,346,646,27,0,29,0,91261,3653763
"37057060301",439,30,179,131,195,0,7,280,731,69,0,44,0,91261,3653763
"37057060302",65,61,130,91,268,0,18,44,123,68,0,37,0,91261,3653763
"37057060303",354,21,344,313,449,29,35,225,678,10,0,21,0,91261,3653763
"37057060304",19,62,177,98,365,12,7,291,477,0,0,0,0,91261,3653763
"37057060400",304,105,359,251,539,0,20,178,1245,56,0,60,0,91261,3653763
"37057060500",0,79,307,238,714,0,0,425,490,0,0,32,0,91261,3653763
"37057060601",45,84,268,109,400,0,9,216,960,32,0,29,0,91261,3653763
"37057060602",45,70,120,96,382,0,9,93,519,12,0,48,0,91261,3653763
"37057060700",1933,340,564,459,494,122,33,401,2184,29,0,64,24,91261,3653763
"37057060800",1917,238,546,375,705,53,34,474,2296,43,0,5,0,91261,3653763
"37057060900",760,0,351,290,732,0,61,490,1777,0,0,51,0,91261,3653763
"37057061000",830,201,416,349,998,68,76,459,2185,9,0,33,0,91261,3653763
"37057061100",217,92,404,308,798,0,63,342,1933,112,0,13,0,91261,3653763
"37057061201",444,339,553,389,1265,30,17,231,2732,0,0,0,0,91261,3653763
"37057061202",20,25,142,100,367,0,7,144,503,24,0,53,0,91261,3653763
"37057061300",587,120,184,144,397,19,81,193,1201,3,0,7,0,91261,3653763
"37057061400",1257,261,388,302,794,17,52,283,1876,0,0,11,0,91261,3653763
"37057061500",2153,480,536,478,999,76,34,503,3503,56,0,15,0,91261,3653763
"37057061600",591,152,249,228,565,0,36,204,2014,0,0,13,0,91261,3653763
"37057061701",28,83,339,198,819,0,0,211,1300,80,0,14,0,91261,3653763
"37057061702",236,39,528,350,816,0,114,498,1096,83,0,38,0,91261,3653763
"37057061703",140,55,93,48,630,0,114,106,658,29,0,10,0,91261,3653763
"37057061802",1,111,281,153,745,0,103,354,1114,30,0,38,0,91261,3653763
"37057061803",706,119,267,241,753,0,22,314,1635,0,0,49,0,91261,3653763
"37057061804",283,0,433,413,742,0,82,313,1113,16,0,24,0,91261,3653763
"37057061901",22,82,410,303,1060,0,43,355,1776,40,0,11,12,91261,3653763
"37057061902",7,62,125,78,597,10,39,231,715,30,0,0,0,91261,3653763
"37057062001",16,75,261,138,824,0,72,391,1041,15,0,38,0,91261,3653763
"37057062002",7,87,375,257,656,0,90,292,1469,15,0,0,4,91261,3653763
"37055970101",2,13,149,110,98,0,27,111,453,70,0,27,0,91261,3653763
"37055970102",1,11,203,166,114,0,10,200,900,46,0,23,0,91261,3653763
"37055970200",26,36,349,228,155,53,21,131,1374,71,0,33,0,91261,3653763
"37055970300",85,122,495,310,321,0,12,163,3013,69,0,37,0,91261,3653763
"37055970400",43,32,153,54,61,0,0,166,817,17,0,27,0,91261,3653763
"37055970501",5,13,93,87,309,54,0,102,608,0,0,0,0,91261,3653763
"37055970502",0,83,319,157,498,12,0,129,1297,40,0,43,0,91261,3653763
"37055970601",851,205,327,234,434,78,68,242,1584,73,0,12,0,91261,3653763
"37055970602",0,26,158,71,203,0,11,34,625,0,0,8,0,91261,3653763
"37055990100",0,0,0,0,0,0,0,0,0,0,0,0,0,91261,3653763
"37055990200",0,0,0,0,0,0,0,0,0,0,0,0,0,91261,3653763
"37161960100",92,93,148,68,557,0,0,297,1012,45,0,24,0,91261,3653763
"37161960200",138,118,664,539,866,0,83,410,907,14,0,71,0,91261,3653763
"37161960300",86,35,181,153,211,0,7,222,570,24,0,24,0,91261,3653763
"37161960400",117,58,136,87,413,0,48,109,619,8,0,7,0,91261,3653763
"37161960500",914,330,543,397,1036,13,15,599,1988,25,0,28,0,91261,3653763
"37161960600",1385,112,346,264,658,8,106,295,1612,0,0,0,0,91261,3653763
"37161960700",805,140,277,212,513,24,127,258,1275,15,0,0,0,91261,3653763
"37161960800",1444,206,684,572,892,308,36,256,3235,0,0,7,0,91261,3653763
"37161960900",587,113,477,364,795,0,66,441,2048,0,0,0,0,91261,3653763
"37161961000",392,141,707,538,884,3,40,414,2676,0,0,22,0,91261,3653763
"37161961101",280,48,568,395,1062,213,51,487,1872,47,0,0,0,91261,3653763
"37161961102",303,104,144,40,315,0,26,114,743,53,0,52,0,91261,3653763
"37161961200",22,110,227,179,590,3,38,308,735,23,0,0,0,91261,3653763
"37151030100",618,166,538,378,795,306,143,307,3070,33,0,16,0,91261,3653763
"37151030201",364,101,273,232,411,0,116,256,1129,27,0,22,0,91261,3653763
"37151030202",231,47,451,316,539,13,48,235,1655,0,0,0,0,91261,3653763
"37151030301",465,396,665,617,961,18,239,389,2566,0,0,8,0,91261,3653763
"37151030302",1132,149,384,363,596,100,103,156,1523,0,0,0,0,91261,3653763
"37151030400",378,164,389,240,1025,116,74,275,1663,0,0,0,0,91261,3653763
"37151030502",261,39,171,143,369,0,20,210,1032,0,0,16,0,91261,3653763
"37151030503",16,71,170,133,1002,0,57,353,1045,27,0,14,0,91261,3653763
"37151030504",7,106,211,137,622,0,81,199,760,13,0,34,0,91261,3653763
"37151030600",12,14,444,300,654,0,40,274,1492,41,0,14,0,91261,3653763
"37151030700",1,116,349,236,818,0,25,177,581,60,0,13,0,91261,3653763
"37151030801",240,80,414,189,953,0,121,319,1448,0,0,14,0,91261,3653763
"37151030802",412,142,336,308,1013,45,103,245,1775,17,0,0,0,91261,3653763
"37151030900",328,54,258,145,629,0,57,169,852,15,0,9,0,91261,3653763
"37151031000",885,144,563,431,1183,196,155,200,1688,7,0,16,4,91261,3653763
"37151031100",270,89,559,398,948,3,37,423,2361,67,0,128,0,91261,3653763
"37151031200",473,169,243,204,670,0,80,276,775,18,0,52,0,91261,3653763
"37151031303",17,35,212,166,534,0,0,277,635,11,0,30,4,91261,3653763
"37151031304",66,60,356,192,807,0,68,225,734,35,0,47,0,91261,3653763
"37151031305",85,17,208,163,418,0,124,363,966,0,0,0,0,91261,3653763
"37151031306",154,0,340,199,547,4,73,219,774,79,0,46,0,91261,3653763
"37151031400",443,229,690,442,1376,307,132,508,2491,13,0,65,0,91261,3653763
"37151031501",41,58,387,280,908,0,39,268,534,21,0,32,14,91261,3653763
"37151031503",135,48,362,323,505,10,32,151,1567,0,0,19,0,91261,3653763
"37151031504",176,20,151,134,736,0,36,114,355,71,0,16,11,91261,3653763
"37151031505",218,87,166,121,318,0,0,165,438,29,0,0,0,91261,3653763
"37151031601",213,124,220,110,617,44,57,117,1386,0,0,10,0,91261,3653763
"37151031602",89,34,111,90,285,4,19,127,668,5,0,30,0,91261,3653763
"37043950100",2,67,119,87,396,0,60,200,765,0,0,44,13,91261,3653763
"37043950200",66,124,285,182,552,212,29,417,1580,0,0,14,0,91261,3653763
"37183050100",1115,225,121,104,466,0,0,139,1397,213,0,46,0,91261,3653763
"37183050300",490,340,100,68,214,25,9,116,1411,180,0,121,0,91261,3653763
"37183050400",478,85,18,14,58,0,0,56,673,105,7,36,0,91261,3653763
"37183050500",1177,276,351,229,367,0,15,210,1823,109,0,114,0,91261,3653763
"37183050600",2679,289,397,360,221,0,84,152,1729,41,0,50,0,91261,3653763
"37183050700",2473,387,319,307,254,39,70,236,1626,26,0,19,0,91261,3653763
"37183050800",2406,326,370,295,1133,125,5,168,2398,0,0,0,0,91261,3653763
"37183050900",2115,216,292,233,383,74,52,252,1445,0,0,31,0,91261,3653763
"37183051000",311,233,77,42,131,0,7,118,1359,91,0,85,0,91261,3653763
"37183051101",1449,91,186,39,125,28,27,184,1589,24,0,2,0,91261,3653763
"37183051102",946,10,4,4,255,0,0,40,67,16,0,4,0,91261,3653763
"37183051200",211,144,87,27,77,22,15,310,2172,161,0,23,0,91261,3653763
"37183051400",238,136,305,275,159,0,29,185,2727,161,0,53,0,91261,3653763
"37183051501",28,8,91,53,18,0,0,87,490,185,0,92,0,91261,3653763
"37183051502",76,24,116,83,113,0,0,55,1402,105,0,57,0,91261,3653763
"37183051600",71,37,78,78,79,0,0,114,914,276,0,131,9,91261,3653763
"37183051700",1,9,116,76,11,0,0,27,248,163,0,49,0,91261,3653763
"37183051800",701,134,251,164,122,17,57,114,2118,327,0,182,0,91261,3653763
"37183051900",2937,372,617,478,561,89,69,443,2707,29,0,43,0,91261,3653763
"37183052001",2323,279,500,403,848,23,25,408,3540,0,0,6,0,91261,3653763
"37183052002",4229,194,750,630,587,0,16,218,2004,0,0,10,0,91261,3653763
"37183052101",5106,347,714,554,931,144,82,618,2772,0,0,37,0,91261,3653763
"37183052102",5110,221,627,543,711,0,56,608,2871,16,0,49,0,91261,3653763
"37183052301",934,243,329,227,127,75,34,103,4794,137,0,241,0,91261,3653763
"37183052302",1662,139,337,242,277,0,22,772,4963,170,0,80,0,91261,3653763
"37183052401",1176,52,157,67,85,52,20,84,2215,119,0,92,0,91261,3653763
"37183052404",373,54,206,134,181,0,7,212,2135,101,0,130,0,91261,3653763
"37183052406",2190,141,598,391,597,0,9,204,5688,135,0,85,0,91261,3653763
"37183052407",1020,170,262,199,205,22,45,219,3041,145,0,51,0,91261,3653763
"37183052408",775,185,271,213,178,40,57,152,2221,113,0,12,0,91261,3653763
"37183052409",600,128,104,61,337,97,8,172,3565,28,0,10,0,91261,3653763
"37183052503",869,203,196,140,153,14,27,222,3272,201,0,215,0,91261,3653763
"37183052504",890,106,423,349,535,0,38,215,3001,116,0,136,0,91261,3653763
"37183052505",1083,47,267,241,275,0,0,149,2948,126,0,160,0,91261,3653763
"37183052506",171,124,80,56,22,0,6,15,551,89,0,80,0,91261,3653763
"37183052507",598,79,249,204,127,0,48,181,1368,132,0,116,0,91261,3653763
"37183052601",52,15,71,54,39,1,9,72,327,121,0,71,0,91261,3653763
"37183052602",328,200,231,172,169,0,30,152,884,112,0,104,0,91261,3653763
"37183052603",207,18,111,82,131,64,0,52,847,108,0,50,0,91261,3653763
"37183052701",693,200,537,403,415,388,24,165,2802,163,14,92,0,91261,3653763
"37183052704",2955,520,850,660,1434,300,72,544,6353,20,0,30,0,91261,3653763
"37183052705",601,32,450,252,295,0,31,250,1605,74,0,53,6,91261,3653763
"37183052706",1233,52,413,265,758,70,0,245,2181,7,0,39,0,91261,3653763
"37183052707",2030,102,576,481,468,0,20,409,1928,127,0,135,0,91261,3653763
"37183052801",1784,83,291,264,461,0,13,308,1185,287,0,9,0,91261,3653763
"37183052802",2189,80,650,504,716,0,15,519,2453,61,0,87,0,91261,3653763
"37183052803",6420,102,1058,817,571,0,104,642,3939,81,0,96,0,91261,3653763
"37183052806",10558,91,1601,1433,1609,0,22,1545,3684,30,0,113,0,91261,3653763
"37183052807",2298,21,517,488,599,0,32,447,1277,102,0,74,0,91261,3653763
"37183052808",2747,84,596,448,607,0,112,189,3117,151,0,116,0,91261,3653763
"37183052809",873,12,117,55,290,5,59,163,461,34,0,73,0,91261,3653763
"37183052901",273,12,88,78,199,0,6,51,313,56,0,54,0,91261,3653763
"37183052902",686,29,213,147,178,2,0,327,1026,150,0,98,0,91261,3653763
"37183052903",430,0,260,212,71,0,24,81,182,70,0,71,12,91261,3653763
"37183052904",879,63,379,277,441,0,41,175,359,259,0,73,0,91261,3653763
"37183053003",767,61,341,140,95,227,12,196,4104,182,12,76,0,91261,3653763
"37183053004",47,0,90,79,54,0,0,72,361,152,0,99,0,91261,3653763
"37183053005",106,28,125,79,61,0,41,47,124,158,0,89,0,91261,3653763
"37183053006",19,77,61,8,73,0,10,111,78,173,0,102,0,91261,3653763
"37183053007",119,58,31,0,62,0,0,64,198,165,0,39,0,91261,3653763
"37183053008",1016,43,367,322,438,0,60,405,3273,314,0,217,0,91261,3653763
"37183053009",1002,131,373,293,1084,410,31,509,3203,190,0,63,0,91261,3653763
"37183053105",557,33,275,222,118,9,17,234,698,104,0,33,0,91261,3653763
"37183053106",1156,255,284,228,409,0,15,253,1462,55,0,74,0,91261,3653763
"37183053107",1968,173,561,354,839,0,65,379,2646,114,0,68,0,91261,3653763
